design_id,dataset_name,latency_average_cycles,resources_lut_used,resources_ff_used,resources_bram_used,resources_dsp_used,PC_0,PC_1
symm-opt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,13114.0,86513.0,42559.0,2.0,254.0,-2.825262,3.8023303
symm-opt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-60.__TILE__L1-1,hlsyn,13114.0,86513.0,42559.0,2.0,254.0,-2.8145404,3.8438656
symm-opt.__PARA__L0-1.__PARA__L1-2.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,13114.0,86513.0,42559.0,2.0,254.0,-2.8291233,3.8165338
symm-opt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,7114.0,166097.0,98673.0,2.0,1042.0,-1.4147857,8.101616
symm-opt.__PARA__L0-1.__PARA__L1-4.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,7114.0,166097.0,98673.0,2.0,1042.0,-1.4464803,8.066437
symm-opt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,17434.0,162673.0,116362.0,2.0,1603.0,-0.6589445,8.715636
symm-opt.__PARA__L0-1.__PARA__L1-5.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-1,hlsyn,17434.0,162673.0,116362.0,2.0,1603.0,-0.67152774,8.625227
symm-opt.__PARA__L0-1.__PARA__L1-8.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__TILE__L0-1.__TILE__L1-1,hlsyn,689119.0,204.0,0.0,12.0,0.0,3.9661918,-9.428222
symm-opt.__PARA__L0-1.__PARA__L1-80.__PARA__L2-60.__PARA__L3-15.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3535579.0,18421.0,2252.0,17.0,0.0,10.748008,-1.7801874
symm-opt.__PARA__L0-1.__PARA__L1-80.__PARA__L2-60.__PARA__L3-16.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3804379.0,17625.0,2283.0,17.0,1.0,11.191243,-1.368883
symm-opt.__PARA__L0-1.__PARA__L1-80.__PARA__L2-60.__PARA__L3-4.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3775999.0,14310.0,1218.0,7.0,0.0,11.499339,-0.9037918
symm-opt.__PARA__L0-1.__PARA__L1-80.__PARA__L2-60.__PARA__L3-5.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,3722779.0,14393.0,1248.0,11.0,0.0,11.167339,-1.311329
symm-opt.__PARA__L0-10.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,684499.0,218.0,0.0,12.0,0.0,4.123443,-9.771234
symm-opt.__PARA__L0-10.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,688685.0,221.0,0.0,12.0,0.0,3.9808047,-9.420017
symm-opt.__PARA__L0-10.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,632001.0,651.0,271.0,30.0,0.0,-0.7293666,-5.188547
symm-opt.__PARA__L0-10.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,684499.0,218.0,0.0,12.0,0.0,4.053442,-9.660878
symm-opt.__PARA__L0-10.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,688685.0,221.0,0.0,12.0,0.0,3.9939237,-9.4592495
symm-opt.__PARA__L0-10.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,632001.0,651.0,271.0,30.0,0.0,-0.7164085,-5.2212796
symm-opt.__PARA__L0-10.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,689900.0,190.0,0.0,5.0,0.0,2.5583107,-8.953275
symm-opt.__PARA__L0-10.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,1012609.0,49270.0,16525.0,12.0,4.0,-1.9597455,1.5462013
symm-opt.__PARA__L0-10.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,642803.0,543.0,250.0,12.0,0.0,3.6187537,-9.381092
symm-opt.__PARA__L0-10.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,689900.0,190.0,0.0,5.0,0.0,2.4756455,-8.850275
symm-opt.__PARA__L0-10.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,1012609.0,49270.0,16525.0,12.0,4.0,-1.8446203,1.4424429
symm-opt.__PARA__L0-10.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,642803.0,543.0,250.0,12.0,0.0,3.6839783,-9.412407
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,685939.0,224.0,0.0,12.0,0.0,4.0453424,-9.850965
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,1060921.0,639.0,269.0,22.0,0.0,4.9264665,-8.379161
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-4,hlsyn,932942.0,636.0,267.0,22.0,0.0,4.481173,-8.970206
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,716656.0,221.0,0.0,12.0,0.0,3.999338,-9.319446
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,632001.0,674.0,273.0,30.0,0.0,-0.64812356,-5.265961
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,685939.0,224.0,0.0,12.0,0.0,4.1027875,-9.778604
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,1060921.0,639.0,269.0,22.0,0.0,4.9128275,-8.357703
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-4,hlsyn,932942.0,636.0,267.0,22.0,0.0,4.505073,-8.905549
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,716656.0,221.0,0.0,12.0,0.0,4.050158,-9.358058
symm-opt.__PARA__L0-10.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,632001.0,674.0,273.0,30.0,0.0,-0.6658164,-5.2152443
symm-opt.__PARA__L0-12.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,684499.0,218.0,0.0,12.0,0.0,4.062315,-9.757908
symm-opt.__PARA__L0-12.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,623283.0,655.0,271.0,30.0,0.0,-0.58872366,-5.323263
symm-opt.__PARA__L0-12.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,621217.0,649.0,270.0,30.0,0.0,-0.610954,-5.3010902
symm-opt.__PARA__L0-12.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,684499.0,218.0,0.0,12.0,0.0,4.097531,-9.738639
symm-opt.__PARA__L0-12.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,623283.0,655.0,271.0,30.0,0.0,-0.59975433,-5.3303328
symm-opt.__PARA__L0-12.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,621217.0,649.0,270.0,30.0,0.0,-0.58840185,-5.340096
symm-opt.__PARA__L0-12.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,689900.0,191.0,0.0,5.0,0.0,2.447277,-8.907753
symm-opt.__PARA__L0-12.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,639486.0,548.0,251.0,12.0,0.0,3.651938,-9.412867
symm-opt.__PARA__L0-12.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,632019.0,541.0,250.0,12.0,0.0,3.6453934,-9.398451
symm-opt.__PARA__L0-12.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,689900.0,191.0,0.0,5.0,0.0,2.575949,-8.861294
symm-opt.__PARA__L0-12.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,639486.0,548.0,251.0,12.0,0.0,3.5446503,-9.388653
symm-opt.__PARA__L0-12.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,632019.0,541.0,250.0,12.0,0.0,3.6235135,-9.4139595
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,685939.0,225.0,0.0,12.0,0.0,4.0918283,-9.735651
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,1060921.0,640.0,269.0,22.0,0.0,5.0702333,-8.204587
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-4,hlsyn,932942.0,637.0,267.0,22.0,0.0,4.462896,-8.96483
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,623283.0,680.0,274.0,30.0,0.0,-0.59524024,-5.33485
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,621217.0,673.0,273.0,30.0,0.0,-0.63758516,-5.326029
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,685939.0,225.0,0.0,12.0,0.0,4.1117277,-9.769625
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,1060921.0,640.0,269.0,22.0,0.0,5.0775704,-8.232041
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-4,hlsyn,932942.0,637.0,267.0,22.0,0.0,4.4739714,-8.956748
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,623283.0,680.0,274.0,30.0,0.0,-0.6009681,-5.2872777
symm-opt.__PARA__L0-12.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,621217.0,673.0,273.0,30.0,0.0,-0.6008475,-5.3458314
symm-opt.__PARA__L0-15.__PARA__L1-1.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-4.__TILE__L1-1,hlsyn,36619.0,44758.0,25805.0,2.0,60.0,-3.2332325,1.0290269
symm-opt.__PARA__L0-15.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,684499.0,218.0,0.0,12.0,0.0,4.155918,-9.758757
symm-opt.__PARA__L0-15.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,686474.0,218.0,0.0,12.0,0.0,4.059344,-9.48509
symm-opt.__PARA__L0-15.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,684499.0,218.0,0.0,12.0,0.0,4.075224,-9.795629
symm-opt.__PARA__L0-15.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,684499.0,218.0,0.0,12.0,0.0,4.0589914,-9.725204
symm-opt.__PARA__L0-15.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,686474.0,218.0,0.0,12.0,0.0,4.0644107,-9.474461
symm-opt.__PARA__L0-15.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,684499.0,218.0,0.0,12.0,0.0,4.1298847,-9.744734
symm-opt.__PARA__L0-15.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,689900.0,191.0,0.0,5.0,0.0,2.5202508,-8.859609
symm-opt.__PARA__L0-15.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,905073.0,49308.0,16528.0,12.0,4.0,-2.0200748,1.4304308
symm-opt.__PARA__L0-15.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,689900.0,191.0,0.0,5.0,0.0,2.544178,-8.864771
symm-opt.__PARA__L0-15.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,689900.0,191.0,0.0,5.0,0.0,2.4640121,-8.836395
symm-opt.__PARA__L0-15.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,905073.0,49308.0,16528.0,12.0,4.0,-2.0619717,1.4086689
symm-opt.__PARA__L0-15.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,689900.0,191.0,0.0,5.0,0.0,2.4870467,-8.86149
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,685939.0,225.0,0.0,12.0,0.0,4.113516,-9.787252
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,1060921.0,640.0,269.0,22.0,0.0,5.061727,-8.201022
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-4,hlsyn,932942.0,636.0,267.0,22.0,0.0,4.529909,-8.866265
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,705721.0,220.0,0.0,12.0,0.0,3.9205754,-9.433724
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,684499.0,224.0,0.0,12.0,0.0,3.973947,-9.653684
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,685939.0,225.0,0.0,12.0,0.0,4.0924816,-9.853881
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,1060921.0,640.0,269.0,22.0,0.0,5.070245,-8.26223
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-4,hlsyn,932942.0,636.0,267.0,22.0,0.0,4.4426713,-8.910048
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,705721.0,220.0,0.0,12.0,0.0,3.9226172,-9.437092
symm-opt.__PARA__L0-15.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,684499.0,224.0,0.0,12.0,0.0,4.0649962,-9.654611
symm-opt.__PARA__L0-15.__PARA__L1-2.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-4.__TILE__L1-1,hlsyn,17921.0,74522.0,40562.0,2.0,60.0,-2.6610243,2.0468822
symm-opt.__PARA__L0-16.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,619184.0,558.0,251.0,12.0,0.0,3.5919256,-9.427949
symm-opt.__PARA__L0-16.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,642945.0,651.0,270.0,30.0,0.0,-0.5622269,-5.286742
symm-opt.__PARA__L0-16.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,619184.0,558.0,251.0,12.0,0.0,3.6398757,-9.4588175
symm-opt.__PARA__L0-16.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,642945.0,651.0,270.0,30.0,0.0,-0.55577755,-5.36052
symm-opt.__PARA__L0-16.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,624585.0,235.0,0.0,5.0,0.0,1.7467207,-8.838635
symm-opt.__PARA__L0-16.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,653747.0,542.0,250.0,12.0,0.0,3.6554775,-9.396035
symm-opt.__PARA__L0-16.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,624585.0,235.0,0.0,5.0,0.0,1.7567831,-8.835211
symm-opt.__PARA__L0-16.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,653747.0,542.0,250.0,12.0,0.0,3.5975828,-9.368034
symm-opt.__PARA__L0-16.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,619184.0,570.0,252.0,12.0,0.0,3.603488,-9.397775
symm-opt.__PARA__L0-16.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,995510.0,2090.0,448.0,75.0,0.0,-1.1358935,-4.6163707
symm-opt.__PARA__L0-16.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-4,hlsyn,864590.0,2078.0,447.0,75.0,0.0,-1.2061151,-4.6383886
symm-opt.__PARA__L0-16.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,642945.0,673.0,272.0,30.0,0.0,-0.5511738,-5.3078794
symm-opt.__PARA__L0-16.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-1,hlsyn,619184.0,570.0,252.0,12.0,0.0,3.6463623,-9.399258
symm-opt.__PARA__L0-16.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-2,hlsyn,995510.0,2090.0,448.0,75.0,0.0,-1.1945451,-4.611259
symm-opt.__PARA__L0-16.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-4,hlsyn,864590.0,2078.0,447.0,75.0,0.0,-1.2362344,-4.5741963
symm-opt.__PARA__L0-16.__PARA__L1-16.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,642945.0,673.0,272.0,30.0,0.0,-0.5780196,-5.3210835
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-NA.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-80,hlsyn,36499.0,44764.0,25805.0,2.0,60.0,-3.2880633,0.9486883
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-1.__PARA__L3-1.__PIPE__L0-off.__PIPE__L1-flatten.__TILE__L0-1.__TILE__L1-80,hlsyn,36499.0,44764.0,25805.0,2.0,60.0,-3.2341783,1.0232651
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,684499.0,219.0,0.0,12.0,0.0,4.025159,-9.701867
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,713656.0,227.0,0.0,11.0,0.0,3.9825556,-9.333247
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,611446.0,1301.0,324.0,47.0,1.0,-1.1779813,-4.8871436
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-8.__TILE__L1-1,hlsyn,625470.0,651.0,270.0,30.0,0.0,-0.6021966,-5.2479124
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-80,hlsyn,684499.0,219.0,0.0,12.0,0.0,4.0956583,-9.704621
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-2.__TILE__L1-1,hlsyn,713656.0,227.0,0.0,11.0,0.0,3.9483569,-9.310581
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-4.__TILE__L1-1,hlsyn,611446.0,1301.0,324.0,47.0,1.0,-1.1552751,-4.918358
symm-opt.__PARA__L0-2.__PARA__L1-1.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-NA.__TILE__L0-8.__TILE__L1-1,hlsyn,625470.0,651.0,270.0,30.0,0.0,-0.58030725,-5.3486376
symm-opt.__PARA__L0-2.__PARA__L1-10.__PARA__L2-4.__PARA__L3-8.__PIPE__L0-NA.__PIPE__L1-NA.__TILE__L0-1.__TILE__L1-8,hlsyn,689900.0,191.0,0.0,5.0,0.0,2.5521533,-8.81544
