prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io4_l2n1p2_l4n1p1_d1d2,10.0,8.847,1.25,64,5,1182,3374,32.0,20.0,26.0,20.0,10x32,4x32
io4_l2n1p2_l4n1p2,10.0,8.423,1.25,32,5,1143,2339,33.0,25.0,25.0,25.0,10x32,4x32
io4_l2n1p2_l4n1p2_d1d2,10.0,7.969,1.25,64,5,1674,3500,34.0,23.0,26.0,23.0,10x32,4x32
io4_l2n1p2_l4n1p4,10.0,7.966,1.25,32,20,2617,3399,37.0,22.0,31.0,22.0,10x32,4x32
io4_l2n1p2_l4n1p4_d1d2,10.0,8.847,1.25,80,20,3691,5202,38.0,20.0,32.0,20.0,10x32,4x32
io4_l2n1p2_l4p1n1,10.0,8.518,1.25,32,20,7352,5140,154.0,36.0,28.0,36.0,10x32,4x32
io4_l2n1p2_l4p1n1_d1d2,10.0,7.966,1.25,96,40,8423,10838,155.0,34.0,37.0,34.0,10x32,4x32
io4_l2n1p2_l4p2n1,10.0,8.555,1.25,32,20,10487,7039,282.0,52.0,28.0,52.0,10x32,4x32
io4_l2n1p2_l4p2n1_d1d2,10.0,8.835,1.25,96,78,13845,15716,283.0,37.0,52.0,37.0,10x32,4x32
io4_l2n1p2_l4p4n1,10.0,8.609,1.25,32,20,17220,10683,538.0,84.0,28.0,84.0,10x32,4x32
io4_l2n1p2_l4p4n1_d1d2,10.0,8.518,1.25,96,80,26686,15515,539.0,34.0,53.0,34.0,10x32,4x32
io4_l2n1p4_l4n1n1,10.0,7.966,1.25,32,5,1322,2048,36.0,19.0,24.0,19.0,10x32,4x32
io4_l2n1p4_l4n1n1_d1d2,10.0,8.59,1.25,64,5,1351,4148,37.0,19.0,25.0,19.0,10x32,4x32
io4_l2n1p4_l4n1n2,10.0,9.085,1.25,32,5,1290,2189,38.0,22.0,24.0,22.0,10x32,4x32
io4_l2n1p4_l4n1n2_d1d2,10.0,7.966,1.25,64,5,1504,4302,39.0,22.0,25.0,22.0,10x32,4x32
io4_l2n1p4_l4n1n4,10.0,8.609,1.25,32,20,2491,3089,42.0,19.0,30.0,19.0,10x32,4x32
io4_l2n1p4_l4n1n4_d1d2,10.0,8.835,1.25,64,5,1521,3580,43.0,19.0,25.0,19.0,10x32,4x32
io4_l2n1p4_l4n1p1,10.0,7.966,1.25,32,5,1391,2143,37.0,19.0,25.0,19.0,10x32,4x32
io4_l2n1p4_l4n1p1_d1d2,10.0,7.966,1.25,64,5,1852,3572,38.0,19.0,26.0,19.0,10x32,4x32
io4_l2n1p4_l4n1p2,10.0,9.085,1.25,32,5,1336,2251,39.0,22.0,25.0,22.0,10x32,4x32
io4_l2n1p4_l4n1p2_d1d2,10.0,8.813,1.25,64,5,1411,3559,40.0,22.0,26.0,22.0,10x32,4x32
io4_l2n1p4_l4n1p4,10.0,8.609,1.25,32,20,2810,3313,43.0,19.0,31.0,19.0,10x32,4x32
io4_l2n1p4_l4n1p4_d1d2,10.0,7.966,1.25,80,20,4496,5374,44.0,19.0,32.0,19.0,10x32,4x32
io4_l2n1p4_l4p1n1,10.0,7.966,1.25,32,20,7481,5065,160.0,33.0,28.0,33.0,10x32,4x32
io4_l2n1p4_l4p1n1_d1d2,10.0,8.813,1.25,96,40,7849,10805,161.0,33.0,37.0,33.0,10x32,4x32
io4_l2n1p4_l4p2n1,10.0,7.966,1.25,32,20,10616,6949,288.0,49.0,28.0,49.0,10x32,4x32
io4_l2n1p4_l4p2n1_d1d2,10.0,7.966,1.25,96,78,14364,15980,289.0,36.0,52.0,36.0,10x32,4x32
io4_l2n1p4_l4p4n1,10.0,7.992,1.25,32,20,17349,10593,544.0,81.0,28.0,81.0,10x32,4x32
io4_l2n1p4_l4p4n1_d1d2,10.0,8.973,1.25,96,80,26528,15517,545.0,33.0,53.0,33.0,10x32,4x32
io4_l2p1n1_l4n1n1,10.0,7.966,1.25,32,14,2016,5462,212.0,60.0,23.0,60.0,10x32,4x32
io4_l2p1n1_l4n1n1_d1d2,10.0,8.582,1.25,96,26,3013,10461,213.0,60.0,28.0,60.0,10x32,4x32
io4_l2p1n1_l4n1n2,10.0,9.687,1.25,32,14,1984,5606,214.0,63.0,23.0,63.0,10x32,4x32
io4_l2p1n1_l4n1n2_d1d2,10.0,9.263,1.25,96,26,2985,10589,215.0,63.0,28.0,63.0,10x32,4x32
io4_l2p1n1_l4n1n4,10.0,8.644,1.25,32,20,2705,6128,218.0,60.0,26.0,60.0,10x32,4x32
io4_l2p1n1_l4n1n4_d1d2,10.0,8.574,1.25,96,26,4033,9633,219.0,60.0,28.0,60.0,10x32,4x32
io4_l2p1n1_l4n1p1,10.0,7.966,1.25,32,14,2085,5557,213.0,60.0,24.0,60.0,10x32,4x32
io4_l2p1n1_l4n1p1_d1d2,10.0,9.286,1.25,96,26,2978,9408,214.0,60.0,29.0,60.0,10x32,4x32
io4_l2p1n1_l4n1p2,10.0,9.687,1.25,32,14,2062,5674,215.0,63.0,24.0,63.0,10x32,4x32
io4_l2p1n1_l4n1p2_d1d2,10.0,8.574,1.25,96,26,3788,9598,216.0,63.0,29.0,63.0,10x32,4x32
io4_l2p1n1_l4n1p4,10.0,8.644,1.25,32,20,3024,6352,219.0,60.0,27.0,60.0,10x32,4x32
io4_l2p1n1_l4n1p4_d1d2,10.0,9.286,1.25,112,32,5003,10867,220.0,60.0,32.0,60.0,10x32,4x32
io4_l2p1n1_l4p1n1,10.0,7.969,1.25,32,20,7766,8053,336.0,74.0,24.0,74.0,10x32,4x32
io4_l2p1n1_l4p1n1_d1d2,10.0,8.593,1.25,128,40,9385,15994,337.0,74.0,33.0,74.0,10x32,4x32
io4_l2p1n1_l4p2n1,10.0,7.984,1.25,32,20,10901,9957,464.0,90.0,24.0,90.0,10x32,4x32
io4_l2p1n1_l4p2n1_d1d2,10.0,9.274,1.25,128,78,14515,20343,465.0,77.0,48.0,77.0,10x32,4x32
io4_l2p1n1_l4p4n1,10.0,8.016,1.25,32,20,17627,13585,720.0,122.0,24.0,122.0,10x32,4x32
io4_l2p1n1_l4p4n1_d1d2,10.0,8.612,1.25,128,80,27648,20629,721.0,74.0,49.0,74.0,10x32,4x32
io4_l2p2n1_l4n1n1,10.0,9.164,1.25,32,26,5291,7937,340.0,79.0,27.0,79.0,10x32,4x32
io4_l2p2n1_l4n1n1_d1d2,10.0,9.485,1.25,72,26,7270,12023,341.0,63.0,28.0,63.0,10x32,4x32
io4_l2p2n1_l4n1n2,10.0,9.751,1.25,32,26,5259,8051,342.0,82.0,27.0,82.0,10x32,4x32
io4_l2p2n1_l4n1n2_d1d2,10.0,8.048,1.25,72,26,7466,12153,343.0,66.0,28.0,66.0,10x32,4x32
io4_l2p2n1_l4n1n4,10.0,9.164,1.25,32,32,5980,8613,346.0,79.0,30.0,79.0,10x32,4x32
io4_l2p2n1_l4n1n4_d1d2,10.0,9.252,1.25,72,26,7440,11507,347.0,63.0,28.0,63.0,10x32,4x32
io4_l2p2n1_l4n1p1,10.0,9.164,1.25,32,26,5360,8042,341.0,79.0,28.0,79.0,10x32,4x32
io4_l2p2n1_l4n1p1_d1d2,10.0,8.555,1.25,72,26,7704,11598,342.0,63.0,29.0,63.0,10x32,4x32
io4_l2p2n1_l4n1p2,10.0,9.751,1.25,32,26,5305,8155,343.0,82.0,28.0,82.0,10x32,4x32
io4_l2p2n1_l4n1p2_d1d2,10.0,9.463,1.25,72,26,7330,11591,344.0,66.0,29.0,66.0,10x32,4x32
io4_l2p2n1_l4n1p4,10.0,9.164,1.25,32,32,6299,8865,347.0,79.0,31.0,79.0,10x32,4x32
io4_l2p2n1_l4n1p4_d1d2,10.0,8.71,1.25,88,32,9900,13028,348.0,63.0,32.0,63.0,10x32,4x32
io4_l2p2n1_l4p1n1,10.0,9.203,1.25,32,32,11137,10690,464.0,93.0,28.0,93.0,10x32,4x32
io4_l2p2n1_l4p1n1_d1d2,10.0,9.497,1.25,104,40,11966,17806,465.0,77.0,33.0,77.0,10x32,4x32
io4_l2p2n1_l4p2n1,10.0,9.242,1.25,32,32,14208,12539,592.0,109.0,28.0,109.0,10x32,4x32
io4_l2p2n1_l4p2n1_d1d2,10.0,8.635,1.25,104,78,18414,22980,593.0,80.0,48.0,80.0,10x32,4x32
io4_l2p2n1_l4p4n1,10.0,9.319,1.25,32,32,21030,16171,848.0,141.0,28.0,141.0,10x32,4x32
io4_l2p2n1_l4p4n1_d1d2,10.0,9.516,1.25,104,80,30645,22588,849.0,77.0,49.0,77.0,10x32,4x32
io4_l2p4n1_l4n1n1,10.0,7.966,1.25,32,46,29640,17262,596.0,108.0,36.0,108.0,10x32,4x32
io4_l2p4n1_l4n1n1_d1d2,10.0,8.48,1.25,96,101,44365,27530,661.0,60.0,58.0,60.0,10x32,4x32
io4_l2p4n1_l4n1n2,10.0,9.634,1.25,32,46,29608,17401,598.0,111.0,36.0,111.0,10x32,4x32
io4_l2p4n1_l4n1n2_d1d2,10.0,9.218,1.25,96,101,44369,27562,663.0,63.0,58.0,63.0,10x32,4x32
io4_l2p4n1_l4n1n4,10.0,8.59,1.25,32,46,29648,17262,602.0,108.0,36.0,108.0,10x32,4x32
io4_l2p4n1_l4n1n4_d1d2,10.0,8.537,1.25,96,101,45463,26571,667.0,60.0,58.0,60.0,10x32,4x32
io4_l2p4n1_l4n1p1,10.0,7.966,1.25,32,46,29709,17357,597.0,108.0,37.0,108.0,10x32,4x32
io4_l2p4n1_l4n1p1_d1d2,10.0,9.206,1.25,96,101,44358,26243,662.0,60.0,59.0,60.0,10x32,4x32
io4_l2p4n1_l4n1p2,10.0,9.634,1.25,32,46,29654,17467,599.0,111.0,37.0,111.0,10x32,4x32
io4_l2p4n1_l4n1p2_d1d2,10.0,8.499,1.25,96,101,45186,26530,664.0,63.0,59.0,63.0,10x32,4x32
io4_l2p4n1_l4n1p4,10.0,8.59,1.25,32,46,29967,17480,603.0,108.0,37.0,108.0,10x32,4x32
io4_l2p4n1_l4n1p4_d1d2,10.0,9.206,1.25,112,101,45706,26973,668.0,60.0,59.0,60.0,10x32,4x32
io4_l2p4n1_l4p1n1,10.0,7.969,1.25,32,46,33735,19073,720.0,122.0,34.0,122.0,10x32,4x32
io4_l2p4n1_l4p1n1_d1d2,10.0,7.966,1.25,128,101,48266,31081,785.0,74.0,56.0,74.0,10x32,4x32
io4_l2p4n1_l4p2n1,10.0,7.984,1.25,32,46,36870,20957,848.0,138.0,34.0,138.0,10x32,4x32
io4_l2p4n1_l4p2n1_d1d2,10.0,8.824,1.25,128,101,49363,33104,913.0,77.0,56.0,77.0,10x32,4x32
io4_l2p4n1_l4p4n1,10.0,8.016,1.25,32,46,43603,24577,1104.0,170.0,34.0,170.0,10x32,4x32
io4_l2p4n1_l4p4n1_d1d2,10.0,7.966,1.25,128,101,60617,33171,1169.0,74.0,56.0,74.0,10x32,4x32
io8_l2n1n1_l4n1n1,10.0,7.966,1.25,32,5,922,2507,29.0,24.0,26.0,24.0,18x32,8x32
io8_l2n1n1_l4n1n1_d1d2,10.0,8.528,1.25,256,5,1495,11064,30.0,24.0,27.0,24.0,18x32,8x32
io8_l2n1n1_l4n1n2,10.0,7.966,1.25,32,5,1012,2516,31.0,25.0,26.0,25.0,18x32,8x32
io8_l2n1n1_l4n1n2_d1d2,10.0,7.966,1.25,256,5,1630,11467,32.0,25.0,27.0,25.0,18x32,8x32
io8_l2n1n1_l4n1n4,10.0,9.066,1.25,32,5,1037,2809,35.0,31.0,26.0,31.0,18x32,8x32
io8_l2n1n1_l4n1n4_d1d2,10.0,8.955,1.25,256,5,1814,12578,36.0,31.0,27.0,31.0,18x32,8x32
io8_l2n1n1_l4n1n8,10.0,7.966,1.25,32,40,3816,4948,43.0,24.0,40.0,24.0,18x32,8x32
io8_l2n1n1_l4n1n8_d1d2,10.0,7.966,1.25,256,5,2331,8565,44.0,24.0,27.0,24.0,18x32,8x32
io8_l2n1n1_l4n1p1,10.0,7.966,1.25,32,5,951,2578,30.0,24.0,27.0,24.0,18x32,8x32
io8_l2n1n1_l4n1p1_d1d2,10.0,8.528,1.25,256,5,1521,11099,31.0,24.0,28.0,24.0,18x32,8x32
io8_l2n1n1_l4n1p2,10.0,7.966,1.25,32,5,1071,2595,32.0,25.0,27.0,25.0,18x32,8x32
io8_l2n1n1_l4n1p2_d1d2,10.0,7.966,1.25,256,5,1689,11684,33.0,25.0,28.0,25.0,18x32,8x32
io8_l2n1n1_l4n1p4,10.0,9.066,1.25,32,5,1145,2841,36.0,31.0,27.0,31.0,18x32,8x32
io8_l2n1n1_l4n1p4_d1d2,10.0,8.955,1.25,256,5,1742,12842,37.0,31.0,28.0,31.0,18x32,8x32
io8_l2n1n1_l4n1p8,10.0,7.966,1.25,40,40,4454,5295,44.0,24.0,41.0,24.0,18x32,8x32
io8_l2n1n1_l4n1p8_d1d2,10.0,7.966,1.25,320,40,8937,19690,45.0,24.0,42.0,24.0,18x32,8x32
io8_l2n1n1_l4p1n1,10.0,7.966,1.25,48,40,9564,7048,153.0,30.0,38.0,30.0,18x32,8x32
io8_l2n1n1_l4p1n1_d1d2,10.0,8.955,1.25,384,80,12995,33486,154.0,30.0,55.0,30.0,18x32,8x32
io8_l2n1n1_l4p2n1,10.0,8.48,1.25,48,40,13943,8731,281.0,38.0,38.0,38.0,18x32,8x32
io8_l2n1n1_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27015,35668,282.0,31.0,87.0,31.0,18x32,8x32
io8_l2n1n1_l4p4n1,10.0,8.518,1.25,48,40,20120,12302,537.0,54.0,38.0,54.0,18x32,8x32
io8_l2n1n1_l4p4n1_d1d2,10.0,8.955,1.25,384,320,48501,52459,538.0,37.0,151.0,37.0,18x32,8x32
io8_l2n1n1_l4p8n1,10.0,8.571,1.25,48,40,33424,19082,1049.0,86.0,38.0,86.0,18x32,8x32
io8_l2n1n1_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77414,52177,1050.0,30.0,151.0,30.0,18x32,8x32
io8_l2n1n2_l4n1n1,10.0,7.966,1.25,32,5,1132,2578,32.0,25.0,26.0,25.0,18x32,8x32
io8_l2n1n2_l4n1n1_d1d2,10.0,8.528,1.25,256,8,1750,11815,33.0,25.0,28.0,25.0,18x32,8x32
io8_l2n1n2_l4n1n2,10.0,7.969,1.25,32,5,1221,2583,34.0,26.0,26.0,26.0,18x32,8x32
io8_l2n1n2_l4n1n2_d1d2,10.0,7.966,1.25,256,8,1877,12188,35.0,26.0,28.0,26.0,18x32,8x32
io8_l2n1n2_l4n1n4,10.0,9.085,1.25,32,5,1247,2876,38.0,32.0,26.0,32.0,18x32,8x32
io8_l2n1n2_l4n1n4_d1d2,10.0,8.967,1.25,256,8,2069,13328,39.0,32.0,28.0,32.0,18x32,8x32
io8_l2n1n2_l4n1n8,10.0,7.966,1.25,32,40,4026,5019,46.0,25.0,40.0,25.0,18x32,8x32
io8_l2n1n2_l4n1n8_d1d2,10.0,7.966,1.25,256,8,2586,8851,47.0,25.0,28.0,25.0,18x32,8x32
io8_l2n1n2_l4n1p1,10.0,7.966,1.25,32,5,1161,2649,33.0,25.0,27.0,25.0,18x32,8x32
io8_l2n1n2_l4n1p1_d1d2,10.0,8.528,1.25,256,8,1776,11850,34.0,25.0,29.0,25.0,18x32,8x32
io8_l2n1n2_l4n1p2,10.0,7.969,1.25,32,5,1281,2666,35.0,26.0,27.0,26.0,18x32,8x32
io8_l2n1n2_l4n1p2_d1d2,10.0,7.966,1.25,256,8,1944,12428,36.0,26.0,29.0,26.0,18x32,8x32
io8_l2n1n2_l4n1p4,10.0,9.085,1.25,32,5,1355,2908,39.0,32.0,27.0,32.0,18x32,8x32
io8_l2n1n2_l4n1p4_d1d2,10.0,8.967,1.25,256,8,1997,13583,40.0,32.0,29.0,32.0,18x32,8x32
io8_l2n1n2_l4n1p8,10.0,7.966,1.25,40,40,4664,5366,47.0,25.0,41.0,25.0,18x32,8x32
io8_l2n1n2_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9032,20318,48.0,25.0,42.0,25.0,18x32,8x32
io8_l2n1n2_l4p1n1,10.0,7.966,1.25,48,40,9741,7109,156.0,31.0,38.0,31.0,18x32,8x32
io8_l2n1n2_l4p1n1_d1d2,10.0,8.967,1.25,384,80,13090,34095,157.0,31.0,55.0,31.0,18x32,8x32
io8_l2n1n2_l4p2n1,10.0,8.518,1.25,48,40,14121,8797,284.0,39.0,38.0,39.0,18x32,8x32
io8_l2n1n2_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27110,36276,285.0,32.0,87.0,32.0,18x32,8x32
io8_l2n1n2_l4p4n1,10.0,8.555,1.25,48,40,20298,12369,540.0,55.0,38.0,55.0,18x32,8x32
io8_l2n1n2_l4p4n1_d1d2,10.0,8.967,1.25,384,320,48555,53032,541.0,38.0,151.0,38.0,18x32,8x32
io8_l2n1n2_l4p8n1,10.0,8.609,1.25,48,40,33602,19149,1052.0,87.0,38.0,87.0,18x32,8x32
io8_l2n1n2_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77477,52778,1053.0,31.0,151.0,31.0,18x32,8x32
io8_l2n1n4_l4n1n1,10.0,7.966,1.25,32,14,1643,3308,38.0,31.0,29.0,31.0,18x32,8x32
io8_l2n1n4_l4n1n1_d1d2,10.0,8.955,1.25,256,14,2209,13287,39.0,27.0,30.0,27.0,18x32,8x32
io8_l2n1n4_l4n1n2,10.0,7.966,1.25,32,14,1732,3313,40.0,32.0,29.0,32.0,18x32,8x32
io8_l2n1n4_l4n1n2_d1d2,10.0,7.966,1.25,256,14,2529,13668,41.0,28.0,30.0,28.0,18x32,8x32
io8_l2n1n4_l4n1n4,10.0,8.423,1.25,32,14,1758,3609,44.0,38.0,29.0,38.0,18x32,8x32
io8_l2n1n4_l4n1n4_d1d2,10.0,8.858,1.25,256,14,2528,14816,45.0,34.0,30.0,34.0,18x32,8x32
io8_l2n1n4_l4n1n8,10.0,8.609,1.25,32,40,4057,5374,52.0,31.0,40.0,31.0,18x32,8x32
io8_l2n1n4_l4n1n8_d1d2,10.0,7.966,1.25,256,14,3045,9407,53.0,27.0,30.0,27.0,18x32,8x32
io8_l2n1n4_l4n1p1,10.0,7.966,1.25,32,14,1672,3379,39.0,31.0,30.0,31.0,18x32,8x32
io8_l2n1n4_l4n1p1_d1d2,10.0,8.955,1.25,256,14,2235,13322,40.0,27.0,31.0,27.0,18x32,8x32
io8_l2n1n4_l4n1p2,10.0,7.966,1.25,32,14,1792,3387,41.0,32.0,30.0,32.0,18x32,8x32
io8_l2n1n4_l4n1p2_d1d2,10.0,7.966,1.25,256,14,2403,13904,42.0,28.0,31.0,28.0,18x32,8x32
io8_l2n1n4_l4n1p4,10.0,8.423,1.25,32,14,1866,3628,45.0,38.0,30.0,38.0,18x32,8x32
io8_l2n1n4_l4n1p4_d1d2,10.0,8.858,1.25,256,14,2456,15051,46.0,34.0,31.0,34.0,18x32,8x32
io8_l2n1n4_l4n1p8,10.0,8.609,1.25,40,40,4695,5721,53.0,31.0,41.0,31.0,18x32,8x32
io8_l2n1n4_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9171,21544,54.0,27.0,42.0,27.0,18x32,8x32
io8_l2n1n4_l4p1n1,10.0,7.966,1.25,48,40,9772,7409,162.0,37.0,38.0,37.0,18x32,8x32
io8_l2n1n4_l4p1n1_d1d2,10.0,8.858,1.25,384,80,13229,35299,163.0,33.0,55.0,33.0,18x32,8x32
io8_l2n1n4_l4p2n1,10.0,8.48,1.25,48,40,14152,9097,290.0,45.0,38.0,45.0,18x32,8x32
io8_l2n1n4_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27249,37478,291.0,34.0,87.0,34.0,18x32,8x32
io8_l2n1n4_l4p4n1,10.0,8.518,1.25,48,40,20329,12674,546.0,61.0,38.0,61.0,18x32,8x32
io8_l2n1n4_l4p4n1_d1d2,10.0,8.858,1.25,384,320,48694,54236,547.0,40.0,151.0,40.0,18x32,8x32
io8_l2n1n4_l4p8n1,10.0,8.571,1.25,48,40,33633,19454,1058.0,93.0,38.0,93.0,18x32,8x32
io8_l2n1n4_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77607,53934,1059.0,33.0,151.0,33.0,18x32,8x32
io8_l2n1n8_l4n1n1,10.0,7.966,1.25,32,17,2125,3281,50.0,24.0,30.0,24.0,18x32,8x32
io8_l2n1n8_l4n1n1_d1d2,10.0,8.847,1.25,256,23,3007,16053,51.0,24.0,33.0,24.0,18x32,8x32
io8_l2n1n8_l4n1n2,10.0,7.966,1.25,32,17,2214,3283,52.0,25.0,30.0,25.0,18x32,8x32
io8_l2n1n8_l4n1n2_d1d2,10.0,7.969,1.25,256,23,3327,16439,53.0,25.0,33.0,25.0,18x32,8x32
io8_l2n1n8_l4n1n4,10.0,9.047,1.25,32,17,2239,3586,56.0,31.0,30.0,31.0,18x32,8x32
io8_l2n1n8_l4n1n4_d1d2,10.0,8.944,1.25,256,23,3417,17556,57.0,31.0,33.0,31.0,18x32,8x32
io8_l2n1n8_l4n1n8,10.0,7.966,1.25,32,40,4379,5222,64.0,24.0,40.0,24.0,18x32,8x32
io8_l2n1n8_l4n1n8_d1d2,10.0,7.966,1.25,256,23,3843,10324,65.0,24.0,33.0,24.0,18x32,8x32
io8_l2n1n8_l4n1p1,10.0,7.966,1.25,32,17,2154,3352,51.0,24.0,31.0,24.0,18x32,8x32
io8_l2n1n8_l4n1p1_d1d2,10.0,8.847,1.25,256,23,3033,9608,52.0,24.0,34.0,24.0,18x32,8x32
io8_l2n1n8_l4n1p2,10.0,7.966,1.25,32,17,2242,3356,53.0,25.0,31.0,25.0,18x32,8x32
io8_l2n1n8_l4n1p2_d1d2,10.0,7.969,1.25,256,23,3169,9944,54.0,25.0,34.0,25.0,18x32,8x32
io8_l2n1n8_l4n1p4,10.0,9.047,1.25,32,17,2316,3590,57.0,31.0,31.0,31.0,18x32,8x32
io8_l2n1n8_l4n1p4_d1d2,10.0,8.944,1.25,256,23,3222,9886,58.0,31.0,34.0,31.0,18x32,8x32
io8_l2n1n8_l4n1p8,10.0,7.966,1.25,40,40,5017,5569,65.0,24.0,41.0,24.0,18x32,8x32
io8_l2n1n8_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9489,14429,66.0,24.0,42.0,24.0,18x32,8x32
io8_l2n1n8_l4p1n1,10.0,7.966,1.25,48,40,10062,7231,174.0,30.0,38.0,30.0,18x32,8x32
io8_l2n1n8_l4p1n1_d1d2,10.0,8.944,1.25,384,80,13515,23980,175.0,30.0,55.0,30.0,18x32,8x32
io8_l2n1n8_l4p2n1,10.0,8.48,1.25,48,40,14441,8932,302.0,38.0,38.0,38.0,18x32,8x32
io8_l2n1n8_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27535,34034,303.0,31.0,87.0,31.0,18x32,8x32
io8_l2n1n8_l4p4n1,10.0,8.518,1.25,48,40,20619,12518,558.0,54.0,38.0,54.0,18x32,8x32
io8_l2n1n8_l4p4n1_d1d2,10.0,8.944,1.25,384,320,48980,50597,559.0,37.0,151.0,37.0,18x32,8x32
io8_l2n1n8_l4p8n1,10.0,8.571,1.25,48,40,33923,19298,1070.0,86.0,38.0,86.0,18x32,8x32
io8_l2n1n8_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77893,50475,1071.0,30.0,151.0,30.0,18x32,8x32
io8_l2n1p1_l4n1n1,10.0,7.966,1.25,32,5,1004,2715,31.0,27.0,28.0,27.0,18x32,8x32
io8_l2n1p1_l4n1n1_d1d2,10.0,8.528,1.25,256,5,1587,11533,32.0,27.0,29.0,27.0,18x32,8x32
io8_l2n1p1_l4n1n2,10.0,7.966,1.25,32,5,1094,2732,33.0,28.0,28.0,28.0,18x32,8x32
io8_l2n1p1_l4n1n2_d1d2,10.0,7.966,1.25,256,5,1691,11955,34.0,28.0,29.0,28.0,18x32,8x32
io8_l2n1p1_l4n1n4,10.0,9.066,1.25,32,5,1119,3023,37.0,34.0,28.0,34.0,18x32,8x32
io8_l2n1p1_l4n1n4_d1d2,10.0,8.955,1.25,256,5,1906,13095,38.0,34.0,29.0,34.0,18x32,8x32
io8_l2n1p1_l4n1n8,10.0,7.966,1.25,32,40,3899,5160,45.0,27.0,42.0,27.0,18x32,8x32
io8_l2n1p1_l4n1n8_d1d2,10.0,7.966,1.25,256,5,2392,9077,46.0,27.0,29.0,27.0,18x32,8x32
io8_l2n1p1_l4n1p1,10.0,7.966,1.25,32,5,1034,2790,32.0,27.0,29.0,27.0,18x32,8x32
io8_l2n1p1_l4n1p1_d1d2,10.0,8.528,1.25,256,5,1622,8484,33.0,27.0,30.0,27.0,18x32,8x32
io8_l2n1p1_l4n1p2,10.0,7.966,1.25,32,5,1154,2811,34.0,28.0,29.0,28.0,18x32,8x32
io8_l2n1p1_l4n1p2_d1d2,10.0,7.966,1.25,256,5,1759,8696,35.0,28.0,30.0,28.0,18x32,8x32
io8_l2n1p1_l4n1p4,10.0,9.066,1.25,32,5,1228,3055,38.0,34.0,29.0,34.0,18x32,8x32
io8_l2n1p1_l4n1p4_d1d2,10.0,8.955,1.25,256,5,1811,8772,39.0,34.0,30.0,34.0,18x32,8x32
io8_l2n1p1_l4n1p8,10.0,7.966,1.25,40,40,4537,5500,46.0,27.0,43.0,27.0,18x32,8x32
io8_l2n1p1_l4n1p8_d1d2,10.0,7.966,1.25,320,40,9007,13967,47.0,27.0,44.0,27.0,18x32,8x32
io8_l2n1p1_l4p1n1,10.0,7.966,1.25,48,40,9646,7240,155.0,33.0,40.0,33.0,18x32,8x32
io8_l2n1p1_l4p1n1_d1d2,10.0,8.955,1.25,384,80,13064,23528,156.0,33.0,57.0,33.0,18x32,8x32
io8_l2n1p1_l4p2n1,10.0,8.48,1.25,48,40,14025,8931,283.0,41.0,40.0,41.0,18x32,8x32
io8_l2n1p1_l4p2n1_d1d2,10.0,7.969,1.25,384,160,27085,33480,284.0,34.0,89.0,34.0,18x32,8x32
io8_l2n1p1_l4p4n1,10.0,8.518,1.25,48,40,20202,12502,539.0,57.0,40.0,57.0,18x32,8x32
io8_l2n1p1_l4p4n1_d1d2,10.0,8.955,1.25,384,320,48561,50145,540.0,40.0,153.0,40.0,18x32,8x32
io8_l2n1p1_l4p8n1,10.0,8.571,1.25,48,40,33506,19282,1051.0,89.0,40.0,89.0,18x32,8x32
io8_l2n1p1_l4p8n1_d1d2,10.0,7.966,1.25,384,320,77475,49953,1052.0,33.0,153.0,33.0,18x32,8x32
io8_l2n1p2_l4n1n1,10.0,7.966,1.25,32,5,1230,2782,34.0,28.0,28.0,28.0,18x32,8x32
io8_l2n1p2_l4n1n1_d1d2,10.0,8.847,1.25,256,5,1692,12155,35.0,28.0,29.0,28.0,18x32,8x32
io8_l2n1p2_l4n1n2,10.0,7.969,1.25,32,5,1319,2794,36.0,29.0,28.0,29.0,18x32,8x32
io8_l2n1p2_l4n1n2_d1d2,10.0,7.969,1.25,256,5,1819,12555,37.0,29.0,29.0,29.0,18x32,8x32
io8_l2n1p2_l4n1n4,10.0,9.085,1.25,32,5,1344,3079,40.0,35.0,28.0,35.0,18x32,8x32
io8_l2n1p2_l4n1n4_d1d2,10.0,8.967,1.25,256,5,2002,13674,41.0,35.0,29.0,35.0,18x32,8x32
io8_l2n1p2_l4n1n8,10.0,7.966,1.25,32,40,4124,5223,48.0,28.0,42.0,28.0,18x32,8x32
io8_l2n1p2_l4n1n8_d1d2,10.0,7.966,1.25,256,5,2520,9205,49.0,28.0,29.0,28.0,18x32,8x32
io8_l2n1p2_l4n1p1,10.0,7.966,1.25,32,5,1259,2853,35.0,28.0,29.0,28.0,18x32,8x32
